datetimestamplocal,moduleserialnumber,assaynumber,sampletypename,testid,correctedcount,reagentmasterlotnumber,controllotnumber,SID
02/25/2025 8:13:59 AM,AI30853,117,Control,64704,16889,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
02/25/2025 4:04:15 PM,AI30853,117,Control,65350,2828610,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
02/26/2025 7:49:33 AM,AI30853,117,Control,65489,17187,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
02/26/2025 7:49:51 AM,AI30853,117,Control,65491,159058,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
02/26/2025 7:50:09 AM,AI30853,117,Control,65493,2757889,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
02/26/2025 12:31:51 PM,AI30853,117,Control,65799,16737,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
02/26/2025 12:32:09 PM,AI30853,117,Control,65800,158932,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
02/26/2025 12:32:45 PM,AI30853,117,Control,65801,2659288,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
02/27/2025 8:05:36 AM,AI30853,117,Control,66133,16725,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
02/27/2025 8:06:12 AM,AI30853,117,Control,66135,156776,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
02/27/2025 8:06:48 AM,AI30853,117,Control,66137,2626499,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
02/27/2025 2:43:34 PM,AI30853,117,Control,66669,165123,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
02/28/2025 7:44:58 AM,AI30853,117,Control,66714,17231,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
02/28/2025 7:45:16 AM,AI30853,117,Control,66716,168599,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
02/28/2025 7:45:34 AM,AI30853,117,Control,66718,2637703,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
02/28/2025 10:36:16 AM,AI30853,117,Control,67039,165914,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
02/28/2025 11:53:40 AM,AI30853,117,Control,67160,17579,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
02/28/2025 11:53:58 AM,AI30853,117,Control,67161,165842,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
02/28/2025 11:54:16 AM,AI30853,117,Control,67162,2625501,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/03/2025 8:07:36 AM,AI30853,117,Control,67412,17144,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/03/2025 8:07:54 AM,AI30853,117,Control,67414,168573,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/03/2025 8:08:12 AM,AI30853,117,Control,67416,2601498,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/03/2025 8:41:48 AM,AI30853,117,Control,67449,163866,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/03/2025 11:57:42 AM,AI30853,117,Control,67883,17304,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/03/2025 11:58:00 AM,AI30853,117,Control,67884,159371,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/03/2025 11:58:36 AM,AI30853,117,Control,67885,2819570,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/03/2025 3:00:06 PM,AI30853,117,Control,68109,18478,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/04/2025 8:32:05 AM,AI30853,117,Control,68261,17301,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/04/2025 8:32:23 AM,AI30853,117,Control,68263,157557,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/04/2025 8:32:59 AM,AI30853,117,Control,68265,2616047,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/04/2025 12:22:11 PM,AI30853,117,Control,68714,17186,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/04/2025 12:22:47 PM,AI30853,117,Control,68715,154170,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/04/2025 12:23:05 PM,AI30853,117,Control,68716,2816128,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/04/2025 1:05:59 PM,AI30853,117,Control,68840,155781,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/05/2025 7:39:42 AM,AI30853,117,Control,68954,17546,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/05/2025 7:40:00 AM,AI30853,117,Control,68956,168183,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/05/2025 7:40:18 AM,AI30853,117,Control,68958,2651122,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/05/2025 8:14:30 AM,AI30853,117,Control,69035,164159,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/05/2025 2:49:18 PM,AI30853,117,Control,69690,2637655,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/06/2025 8:12:05 AM,AI30853,117,Control,69833,17316,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/06/2025 8:12:23 AM,AI30853,117,Control,69835,169059,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/06/2025 8:12:59 AM,AI30853,117,Control,69837,2564605,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/06/2025 8:45:59 AM,AI30853,117,Control,69891,16817,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/06/2025 8:46:17 AM,AI30853,117,Control,69892,158064,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/06/2025 8:46:53 AM,AI30853,117,Control,69893,2652025,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/06/2025 11:53:47 AM,AI30853,117,Control,70276,16577,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/06/2025 11:54:05 AM,AI30853,117,Control,70277,152568,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/06/2025 11:54:41 AM,AI30853,117,Control,70278,2627752,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/07/2025 8:00:36 AM,AI30853,117,Control,70656,17552,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/07/2025 8:00:54 AM,AI30853,117,Control,70658,162596,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/07/2025 8:01:30 AM,AI30853,117,Control,70660,2552942,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/07/2025 8:36:18 AM,AI30853,117,Control,70697,2648432,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/07/2025 2:49:56 PM,AI30853,117,Control,71259,164896,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/10/2025 8:18:03 AM,AI30853,117,Control,71413,17325,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/10/2025 8:18:21 AM,AI30853,117,Control,71415,155313,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/10/2025 8:18:39 AM,AI30853,117,Control,71417,2798301,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/10/2025 12:06:39 PM,AI30853,117,Control,71828,16323,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/10/2025 12:06:57 PM,AI30853,117,Control,71829,161515,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/10/2025 12:09:03 PM,AI30853,117,Control,71830,2798342,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/11/2025 8:00:01 AM,AI30853,117,Control,72229,17418,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/11/2025 8:00:19 AM,AI30853,117,Control,72231,158709,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/11/2025 8:00:55 AM,AI30853,117,Control,72233,2798284,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/11/2025 10:44:21 AM,AI30853,117,Control,72650,,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/11/2025 10:44:21 AM,AI30853,117,Control,72652,,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/11/2025 10:44:21 AM,AI30853,117,Control,72654,,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/11/2025 2:36:37 PM,AI30853,117,Control,72875,164511,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/12/2025 8:07:51 AM,AI30853,117,Control,73013,16721,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/12/2025 8:08:09 AM,AI30853,117,Control,73015,161125,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/12/2025 8:08:45 AM,AI30853,117,Control,73017,2584976,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/12/2025 11:10:33 AM,AI30853,117,Control,73388,16783,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/12/2025 11:10:51 AM,AI30853,117,Control,73389,161549,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/12/2025 11:11:27 AM,AI30853,117,Control,73390,2590841,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/13/2025 7:41:33 AM,AI30853,117,Control,73795,16794,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/13/2025 7:41:51 AM,AI30853,117,Control,73797,164901,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/13/2025 7:42:09 AM,AI30853,117,Control,73799,2596287,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/13/2025 3:03:45 PM,AI30853,117,Control,74459,2857494,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/14/2025 8:13:57 AM,AI30853,117,Control,74580,17277,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/14/2025 8:14:15 AM,AI30853,117,Control,74582,165340,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/14/2025 8:14:51 AM,AI30853,117,Control,74584,2856560,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/14/2025 11:25:03 AM,AI30853,117,Control,74890,17095,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/14/2025 11:25:21 AM,AI30853,117,Control,74891,163529,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/14/2025 11:25:39 AM,AI30853,117,Control,74892,2781301,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/14/2025 11:34:03 AM,AI30853,117,Control,74897,18090,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/14/2025 11:34:21 AM,AI30853,117,Control,74898,160476,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/14/2025 11:34:39 AM,AI30853,117,Control,74899,2841370,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/17/2025 7:50:53 AM,AI30853,117,Control,75199,17574,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/17/2025 7:51:11 AM,AI30853,117,Control,75201,169107,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/17/2025 7:51:29 AM,AI30853,117,Control,75203,2863075,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/17/2025 2:42:27 PM,AI30853,117,Control,76006,,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/17/2025 3:15:05 PM,AI30853,117,Control,76010,154322,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/18/2025 8:12:33 AM,AI30853,117,Control,76128,17236,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/18/2025 8:12:51 AM,AI30853,117,Control,76130,158806,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/18/2025 8:13:27 AM,AI30853,117,Control,76132,2830530,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/18/2025 12:04:45 PM,AI30853,117,Control,76491,16589,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/18/2025 12:05:03 PM,AI30853,117,Control,76492,155609,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/18/2025 12:05:21 PM,AI30853,117,Control,76493,2729239,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/18/2025 2:04:54 PM,AI30853,117,Control,76611,2842196,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/19/2025 7:51:10 AM,AI30853,117,Control,76795,16598,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/19/2025 7:51:28 AM,AI30853,117,Control,76797,160132,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/19/2025 7:51:46 AM,AI30853,117,Control,76799,2611310,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/19/2025 8:25:22 AM,AI30853,117,Control,76816,2634757,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/19/2025 2:25:22 PM,AI30853,117,Control,77398,16899,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/21/2025 8:12:27 AM,AI30853,117,Control,77563,16830,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/21/2025 8:12:45 AM,AI30853,117,Control,77564,154834,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/21/2025 8:13:21 AM,AI30853,117,Control,77565,2634198,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/21/2025 10:33:26 AM,AI30853,117,Control,77861,16551,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/21/2025 10:33:44 AM,AI30853,117,Control,77862,154434,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/21/2025 10:34:02 AM,AI30853,117,Control,77863,2749148,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/21/2025 12:30:44 PM,AI30853,117,Control,78044,16131,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/21/2025 12:31:02 PM,AI30853,117,Control,78045,157982,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/21/2025 12:31:38 PM,AI30853,117,Control,78046,2827815,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/24/2025 8:23:26 AM,AI30853,117,Control,78306,16579,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/24/2025 8:23:44 AM,AI30853,117,Control,78308,160003,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/24/2025 8:24:20 AM,AI30853,117,Control,78310,2827788,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/24/2025 3:18:44 PM,AI30853,117,Control,78927,2794275,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/25/2025 8:13:26 AM,AI30853,117,Control,79066,17142,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/25/2025 8:13:44 AM,AI30853,117,Control,79068,156599,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/25/2025 8:14:20 AM,AI30853,117,Control,79070,2840706,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/25/2025 1:13:44 PM,AI30853,117,Control,79443,17313,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/25/2025 1:14:02 PM,AI30853,117,Control,79444,16400,66240FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/25/2025 1:17:20 PM,AI30853,117,Control,79445,159653,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/25/2025 1:17:56 PM,AI30853,117,Control,79446,148904,66240FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/25/2025 1:18:32 PM,AI30853,117,Control,79447,2846422,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/25/2025 1:18:50 PM,AI30853,117,Control,79448,2728506,66240FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/25/2025 1:29:56 PM,AI30853,117,Control,79486,16804,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/25/2025 1:30:14 PM,AI30853,117,Control,79488,15722,66240FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/25/2025 1:30:32 PM,AI30853,117,Control,79490,158697,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/25/2025 1:30:50 PM,AI30853,117,Control,79492,150045,66240FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/25/2025 1:31:08 PM,AI30853,117,Control,79494,2830458,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/25/2025 1:31:44 PM,AI30853,117,Control,79496,2662001,66240FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/26/2025 8:13:02 AM,AI30853,117,Control,79675,17038,65615FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/26/2025 8:13:19 AM,AI30853,117,Control,79677,16004,66240FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/26/2025 8:13:37 AM,AI30853,117,Control,79679,159964,65615FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/26/2025 8:13:55 AM,AI30853,117,Control,79681,151528,66240FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/26/2025 8:14:13 AM,AI30853,117,Control,79683,2457660,65615FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/26/2025 8:14:49 AM,AI30853,117,Control,79685,2426349,66240FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/26/2025 10:26:35 AM,AI30853,117,Control,79895,15728,66240FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/26/2025 10:26:53 AM,AI30853,117,Control,79896,152941,66240FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/26/2025 10:27:29 AM,AI30853,117,Control,79897,2542701,66240FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/26/2025 11:01:17 AM,AI30853,117,Control,80006,,66240FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/26/2025 11:30:29 AM,AI30853,117,Control,80004,16674,66240FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/26/2025 11:30:47 AM,AI30853,117,Control,80005,153065,66240FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/26/2025 1:27:47 PM,AI30853,117,Control,80065,2664881,66240FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/26/2025 1:28:23 PM,AI30853,117,Control,80151,2753722,66240FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/26/2025 3:20:35 PM,AI30853,117,Control,80230,148647,66240FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/26/2025 3:28:23 PM,AI30853,117,Control,80248,2718083,66240FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/27/2025 8:09:54 AM,AI30853,117,Control,80391,16463,66240FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/27/2025 8:10:12 AM,AI30853,117,Control,80394,147516,66240FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/27/2025 8:10:48 AM,AI30853,117,Control,80397,2758866,66240FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/27/2025 10:41:42 AM,AI30853,117,Control,80679,16162,66240FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/27/2025 10:42:00 AM,AI30853,117,Control,80680,151560,66240FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/27/2025 10:42:18 AM,AI30853,117,Control,80681,2771648,66240FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/27/2025 11:57:00 AM,AI30853,117,Control,80814,16228,66240FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/27/2025 11:57:18 AM,AI30853,117,Control,80815,144852,66240FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/27/2025 11:57:54 AM,AI30853,117,Control,80816,2635420,66240FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/27/2025 2:53:59 PM,AI30853,117,Control,80974,2773903,66240FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/28/2025 8:01:39 AM,AI30853,117,Control,81161,15897,66240FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/28/2025 8:01:57 AM,AI30853,117,Control,81164,146953,66240FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/28/2025 8:02:15 AM,AI30853,117,Control,81167,2693664,66240FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/28/2025 10:37:57 AM,AI30853,117,Control,81460,16310,66240FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/28/2025 10:38:33 AM,AI30853,117,Control,81461,156308,66240FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/28/2025 10:39:09 AM,AI30853,117,Control,81462,2613356,66240FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/28/2025 2:38:05 PM,AI30853,117,Control,81796,15965,66240FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/31/2025 8:14:53 AM,AI30853,117,Control,81943,17164,66240FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/31/2025 8:15:11 AM,AI30853,117,Control,81945,153625,66240FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/31/2025 8:15:29 AM,AI30853,117,Control,81947,2697812,66240FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
03/31/2025 10:44:17 AM,AI30853,117,Control,82157,16620,66240FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
03/31/2025 10:44:53 AM,AI30853,117,Control,82158,150679,66240FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
03/31/2025 10:45:11 AM,AI30853,117,Control,82159,2642666,66240FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
11/13/2024 8:08:50 AM,AI30856,117,Control,14540,2474617,63094FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
11/13/2024 8:09:08 AM,AI30856,117,Control,14542,152007,63094FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
11/13/2024 8:09:44 AM,AI30856,117,Control,14544,16373,63094FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
11/13/2024 2:09:35 PM,AI30856,117,Control,15109,2511837,63094FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
11/13/2024 2:10:11 PM,AI30856,117,Control,15111,134300,63094FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
11/13/2024 2:10:47 PM,AI30856,117,Control,15113,16204,63094FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
11/14/2024 8:13:07 AM,AI30856,117,Control,15233,15937,63094FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
11/14/2024 8:13:43 AM,AI30856,117,Control,15235,152571,63094FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
11/14/2024 8:14:01 AM,AI30856,117,Control,15237,2598265,63094FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
11/14/2024 1:29:19 PM,AI30856,117,Control,15809,16262,63094FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
11/14/2024 1:29:37 PM,AI30856,117,Control,15810,153185,63094FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
11/14/2024 1:30:13 PM,AI30856,117,Control,15811,2508979,63094FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
11/15/2024 7:51:21 AM,AI30856,117,Control,16039,16917,63094FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
11/15/2024 7:51:39 AM,AI30856,117,Control,16041,156777,63094FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
11/15/2024 7:51:57 AM,AI30856,117,Control,16043,2653470,63094FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
11/15/2024 3:08:53 PM,AI30856,117,Control,16592,16282,63094FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
11/15/2024 3:09:11 PM,AI30856,117,Control,16593,157943,63094FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
11/15/2024 3:09:29 PM,AI30856,117,Control,16594,2505436,63094FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
11/18/2024 7:59:20 AM,AI30856,117,Control,16755,17021,63094FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
11/18/2024 7:59:38 AM,AI30856,117,Control,16757,156667,63094FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
11/18/2024 7:59:56 AM,AI30856,117,Control,16759,2533209,63094FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
11/18/2024 12:05:56 PM,AI30856,117,Control,17170,16183,63094FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
11/18/2024 12:06:14 PM,AI30856,117,Control,17171,146901,63094FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
11/18/2024 12:06:32 PM,AI30856,117,Control,17172,2424511,63094FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
11/19/2024 7:03:06 AM,AI30856,117,Control,17596,16100,63094FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
11/19/2024 7:03:24 AM,AI30856,117,Control,17598,156476,63094FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
11/19/2024 7:03:42 AM,AI30856,117,Control,17600,2508332,63094FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
11/19/2024 3:17:50 PM,AI30856,117,Control,18186,16085,63094FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
11/19/2024 3:18:26 PM,AI30856,117,Control,18187,156696,63094FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
11/19/2024 3:18:44 PM,AI30856,117,Control,18188,2496820,63094FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
11/21/2024 8:23:33 AM,AI30856,117,Control,18292,17120,63094FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
11/21/2024 8:25:21 AM,AI30856,117,Control,18294,160037,63094FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
11/21/2024 8:25:57 AM,AI30856,117,Control,18296,2566582,63094FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
11/21/2024 11:51:27 AM,AI30856,117,Control,18793,15879,63094FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
11/21/2024 11:52:03 AM,AI30856,117,Control,18794,156989,63094FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
11/21/2024 11:52:39 AM,AI30856,117,Control,18795,2442416,63094FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
11/22/2024 8:15:46 AM,AI30856,117,Control,19137,15634,63094FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
11/22/2024 8:16:22 AM,AI30856,117,Control,19140,153580,63094FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
11/22/2024 8:16:40 AM,AI30856,117,Control,19143,2469003,63094FZ00,PCT,968d50cda8fde9ca8db7736d6f83c47c
11/22/2024 2:51:46 PM,AI30856,117,Control,19706,16820,63094FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
11/25/2024 8:00:54 AM,AI30856,117,Control,19842,16191,63094FZ00,PCT,2392e0f2f7a44813fb0d98dc20d344ff
11/25/2024 8:01:12 AM,AI30856,117,Control,19845,152485,63094FZ00,PCT,1fb81be3fe445f5184873a8478018c9f
